000000000060E000 04041C0000000000 00000000141C0000 C080808000000000 00004040C0800000 3838000000000000 0000203808000000 0000020602020000 
000000000060E000 0000001C10100000 1C14000000000000 C080808000000000 00004040C0800000 000000000E0E0000 00080E0200000000 2020302000000000 
00000000060E0000 04041C0000000000 0000000000A0E000 C080808000000000 0000203010100000 3838000000000000 0000020E08000000 00004040C0400000 
00000000060E0000 0000007010100000 0C040C0000000000 00808080C0000000 0018700000000000 0000000000E0E000 0000020E08000000 F020000000000000 
000000060E000000 000000008080E000 E0A0000000000000 00000000101E0000 00000E1800000000 1C1C000000000000 000000C040600000 0000F02000000000 
000000060E000000 000000008080E000 E0A0000000000000 00000000101E0000 0000E03000000000 1C1C000000000000 000000C040600000 00001E0800000000 
000000060E000000 000000008080E000 0000006040600000 00000000101E0000 00000E1800000000 1C1C000000000000 6020300000000000 8080C08000000000 
000000060E000000 000000008080E000 C080C00000000000 00000000101E0000 00000E1800000000 1C1C000000000000 000000C040600000 2020302000000000 
0000000000C0E000 00000002020E0000 0038280000000000 F080000000000000 000000001C300000 0000C0C0C0000000 0C04060000000000 0000103C00000000 
0000000000C0E000 E020200000000000 0000000602060000 00808080C0000000 000000000C380000 1C1C000000000000 0000407010000000 00001E0800000000 
00000000181C0000 000000008080E000 E0A0000000000000 0404040C00000000 0000E03000000000 1818180000000000 000000C040600000 0000020206020000 
00000000181C0000 1C04040000000000 E0A0000000000000 0000F08000000000 00000070C0000000 0000000000E0E000 0018080C00000000 0000020206020000 
00000000181C0000 E020200000000000 1C14000000000000 0000060202020000 0008080C04000000 0000000000E0E000 0000107040000000 0080C08080000000 
00000000181C0000 0000E08080000000 E0A0000000000000 0C04040400000000 1018080800000000 0000000000E0E000 0000107040000000 0000020206020000 
000000181C000000 1C04040000000000 C080C00000000000 00000000003C2000 000030E000000000 00000000C0C0C000 2038080000000000 0000020602020000 
0000181C00000000 000000008080E000 0000000050700000 7808000000000000 0404060200000000 000000000E0E0000 0030206000000000 8080C08000000000 
0000303800000000 000000008080E000 C080C00000000000 3C04000000000000 00380C0000000000 000000001C1C0000 000000C040600000 0000020602020000 
0000303800000000 1C04040000000000 C080C00000000000 000000808080C000 0000004040602000 000000001C1C0000 2038080000000000 0000020602020000 
0000C0E000000000 00000002020E0000 E0A0000000000000 000808080C000000 0000001010302000 00000000C0C0C000 1810300000000000 0404060400000000 
0000C0E000000000 04041C0000000000 0000000C080C0000 F080000000000000 0000001010302000 00000000C0C0C000 0838200000000000 0000020206020000 
0000C0E000000000 1C04040000000000 E0A0000000000000 0000020202060000 0008080C04000000 00000000C0C0C000 0000000008382000 0010301010000000 
000000001C0C0000 0000E08080000000 E0A0000000000000 1010101800000000 000000000030E000 0C0C0C0000000000 0000006040C00000 0000020602020000 
000000001C0C0000 3820200000000000 C080C00000000000 0000060202020000 000000000030E000 000000C0C0C00000 041C100000000000 0000083C00000000 
0000003818000000 00000002020E0000 00A0E00000000000 F010000000000000 000000000030E000 000000C0C0C00000 0C08180000000000 0004060404000000 
00000E0600000000 000000008080E000 0000000050700000 808080C000000000 0000603800000000 000000000E0E0000 041C100000000000 7820000000000000 
00000E0600000000 000000008080E000 E0A0000000000000 00000000101E0000 000000180E000000 1C1C000000000000 000000C040600000 0000F02000000000 
00000E0600000000 000000008080E000 0000006040600000 00000000101E0000 000000180E000000 1C1C000000000000 6020300000000000 8080C08000000000 
00000E0600000000 000000008080E000 C080C00000000000 00000000101E0000 000000180E000000 1C1C000000000000 000000C040600000 2020302000000000 
00000E0600000000 00000010101C0000 E0A0000000000000 000000808080C000 0000004040602000 1C1C000000000000 000000080E020000 0000F02000000000 
00000E0600000000 00000010101C0000 C080C00000000000 000000808080C000 0000004040602000 1C1C000000000000 000000080E020000 2020302000000000 
0000703000000000 000000008080E000 0000000050700000 808080C000000000 0404060200000000 000000000E0E0000 0018080C00000000 7820000000000000 
0000703000000000 000000008080E000 E0A0000000000000 00000000043C0000 000080C040400000 1C1C000000000000 00000C0818000000 0000020602020000 
1C0C000000000000 000000008080E000 E0A0000000000000 0010F00000000000 00000C3800000000 000000001C1C0000 000000C040600000 0000020602020000 
1C0C000000000000 0000E08080000000 E0A0000000000000 0000060202020000 000000000030E000 0000000C0C0C0000 0000006040C00000 0010181010000000 
