000000000060E000 0038202000000000 0C040C0000000000 0000C08080800000 0000101808080000 0000000606060000 0000004070100000 F040000000000000 
00000000060E0000 000000008080E000 C040C00000000000 3C20000000000000 0000202030100000 001C1C0000000000 000000C040600000 0000001E08000000 
00000000060E0000 000000008080E000 C040C00000000000 3C20000000000000 0010180808000000 0000000070700000 000C040600000000 000020F000000000 
00000000060E0000 00008080E0000000 0000507000000000 0404040600000000 0000080818100000 0000000000E0E000 0838200000000000 F040000000000000 
00000000060E0000 1C04040000000000 C040C00000000000 00000000F0100000 000030E000000000 0000000000E0E000 2038080000000000 0000001E08000000 
000000000C1C0000 2020380000000000 C040C00000000000 0000007840000000 0000040602020000 1C1C000000000000 0000000030206000 0000008080C08000 
000000000C1C0000 0000000E02020000 C040C00000000000 3010101000000000 0020206040000000 0C0C0C0000000000 0000000030206000 0000008080C08000 
000000060E000000 04041C0000000000 0000000000A0E000 00000000101E0000 00008080C0400000 3838000000000000 C040600000000000 0000007820000000 
000000060E000000 00008080E0000000 0000507000000000 00000000101E0000 04040C0800000000 0000000000E0E000 0838200000000000 F040000000000000 
0000000C1C000000 00000002020E0000 C040C00000000000 0030202020000000 000000000030E000 000000C0C0C00000 00041C1000000000 3C08000000000000 
0000307000000000 1C04040000000000 C040C00000000000 0000000878000000 0000000000386000 0000000606060000 2038080000000000 0000008080C08000 
0018380000000000 000000008080E000 C040C00000000000 3C20000000000000 0004040602000000 0000003838000000 000000C040600000 00000000041E0000 
0060E00000000000 00000002020E0000 000000C080C00000 F010000000000000 000000000030E000 0C0C0C0000000000 0000101C04000000 0000002078000000 
0000000000C0E000 00000002020E0000 0000C080C0000000 00043C0000000000 0C38000000000000 0000001C1C000000 0000006020300000 F040000000000000 
0000000000C0E000 00000002020E0000 0000C080C0000000 00043C0000000000 C070000000000000 0000001C1C000000 0000006020300000 3C08000000000000 
0000000000C0E000 00000002020E0000 0000C080C0000000 3C04000000000000 C070000000000000 0000001C1C000000 0000006020300000 00083C0000000000 
0000000000C0E000 04041C0000000000 C040C00000000000 00000000021E0000 000000061C000000 3838000000000000 00000080E0200000 0000207800000000 
0000000000C0E000 00008080E0000000 0000000602060000 3C20000000000000 000000000C380000 001C1C0000000000 C040600000000000 0000007810000000 
0000000000C0E000 3808080000000000 000000A0E0000000 0404040600000000 C070000000000000 000000000E0E0000 0000001810300000 0000F04000000000 
000000000C0E0000 0000E08080000000 0030103000000000 0C08080800000000 0004040602000000 0000000000E0E000 0000004070100000 F040000000000000 
0000000030380000 000000008080E000 0030103000000000 3C04000000000000 000080C040400000 0000000606060000 C040600000000000 00080C0808000000 
0000003038000000 00000002020E0000 C040C00000000000 000C040404000000 000000000030E000 000000C0C0C00000 0020380800000000 3C10000000000000 
0000003038000000 000000008080E000 C040C00000000000 0C08080800000000 0004040602000000 3030300000000000 000000C040600000 00000000041E0000 
0000006070000000 04041C0000000000 000000000A0E0000 0000808080C00000 000000000030E000 3838000000000000 C040600000000000 0000001E04000000 
000000C0E0000000 1C04040000000000 0000000602060000 000808080C000000 E030000000000000 0000000000E0E000 0000003010180000 0040F00000000000 
0000303800000000 1C04040000000000 C040C00000000000 0000004078000000 0000000000386000 0000000606060000 2038080000000000 0000008080C08000 
